table,sequence_id,column,datatype,size,description
pdd_puf,71,odiag23,str,5,"Other Diagnoses (up to 24). All other conditions that coexist at the time of admission, that develop subsequently during the hospital stay, or that affect the treatment received and/or the length of stay. Diagnoses that relate to an earlier episode that have no bearing on the current hospital stay are excluded. They are coded according to the ICD-9-CM. If the reported principal diagnosis code is invalid or missing, it is assigned a default value of 799.9. This variable is masked (*) on records where only one instance of a Principal Diagnosis or Principal Procedure code was reported for a facility."
pdd_puf,72,opoa23,str,25,"Present on Admission (POA)  Other Diagnoses (up to 24). A condition is considered present on admission (POA) if it is identified in the history and physical examination or documented in the current inpatient medical records (e.g., emergency room, initial progress, initial nursing assessment, clinic/office notes). Facilities were required to begin POA reporting for all discharges on or after July 1, 2008. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,73,odiag24,str,5,"Other Diagnoses (up to 24). All other conditions that coexist at the time of admission, that develop subsequently during the hospital stay, or that affect the treatment received and/or the length of stay. Diagnoses that relate to an earlier episode that have no bearing on the current hospital stay are excluded. They are coded according to the ICD-9-CM. If the reported principal diagnosis code is invalid or missing, it is assigned a default value of 799.9. This variable is masked (*) on records where only one instance of a Principal Diagnosis or Principal Procedure code was reported for a facility."
pdd_puf,74,opoa24,str,25,"Present on Admission (POA)  Other Diagnoses (up to 24). A condition is considered present on admission (POA) if it is identified in the history and physical examination or documented in the current inpatient medical records (e.g., emergency room, initial progress, initial nursing assessment, clinic/office notes). Facilities were required to begin POA reporting for all discharges on or after July 1, 2008. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,75,oproc1,str,4,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,76,procdy1,int,4,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,77,oproc2,str,4,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,78,procdy2,int,4,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,79,oproc3,str,4,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,80,procdy3,int,4,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,81,oproc4,str,4,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,82,procdy4,int,4,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,83,oproc5,str,4,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,84,procdy5,int,4,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,85,oproc6,str,4,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,86,procdy6,int,4,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,87,oproc7,str,4,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,88,procdy7,int,4,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,89,oproc8,str,4,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,90,procdy8,int,4,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,91,oproc9,str,4,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,92,procdy9,int,4,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,93,oproc10,str,4,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,94,procdy10,int,4,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,95,oproc11,str,4,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,96,procdy11,int,4,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,97,oproc12,str,4,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,98,procdy12,int,4,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,99,oproc13,str,4,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,100,procdy13,int,4,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,101,oproc14,str,4,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,102,procdy14,int,4,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,103,oproc15,str,4,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,104,procdy15,int,4,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,105,oproc16,str,4,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,106,procdy16,int,4,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,107,oproc17,str,4,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,108,procdy17,int,4,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,109,oproc18,str,4,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,110,procdy18,int,4,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,111,oproc19,str,4,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,112,procdy19,int,4,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,113,oproc20,str,4,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,114,procdy20,int,4,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
pdd_puf,115,sev_code,str,38,"MS-DRG Severity Code. MS-DRGs are assigned based on the presence/absence of a complication/comorbidity (CC) or major complication/comorbidity (MCC). MCCs are reserved for the more severely ill patients with life-threatening conditions. The revised CCs are reserved for patients with significant acute diseases, acute exacerbation of chronic diseases, advanced or end stage chronic diseases, or chronic diseases associated with extensive debility. The lists of ICD-9 codes for CC or MCC are mutually exclusive."
pdd_puf,116,cat_code,str,17,"MS-DRG Category. Each MS-DRG is categorized into one of three codes: Medical, Surgical, or Ungroupable."
pdd_puf,117,charge,str,8,"Total Charges (Rounded). Total Charges include all charges for services rendered during the length of stay for patient care at the facility, based on the hospital's full established rates (before contractual adjustments). Charges include, but are not limited to, daily hospital services, ancillary services and any patient care services. Hospital-based physician fees are excluded. Prepayments (e.g., deposits and prepaid admissions) are not deducted from Total Charges.
Total charges are reported in whole numbers and are rounded to the nearest thousand dollars ($1000). A zero amount is shown when the charges were less than $499.99, when there were no charges, when the charge is unknown, or when an invalid value is reported. Facilities with approved modifications to not report Total Charges are listed in Appendix C  Modifications and Exceptions. Total Charges of $9,999,999 indicates the actual charges exceed the maximum seven digit input field size. When a patient's length of stay is more than 1 year (365 days), only the last 365 days of charges are reported. Use the following formula to adjust total charges to reflect stays more than 1 year in length:
Adjusted Total Charges = (Total Charges / 365 days) x Length of Stay
For more information, see the documentation provided by the MIRCal (data submission) system: http://www.oshpd.ca.gov/HID/MIRCal/Text_pdfs/ManualsGuides/IPManual/TotalCharges.pdf."
pdd_puf,118,grouper,str,4,MS-DRG Grouper Version. The MS-DRG grouper version used for any given record corresponds to the federal fiscal year.
pdd_puf,119,dschyear,str,4,Discharge Year. The year the patient was discharged.
pdd_puf,120,patzip3,str,3,"Patient 3-Digit ZIP Code. The patients 3-digit ZIP Code of residence. If the ZIP Code is unknown, invalid, or blank, it is assigned a value of XXX. Foreign residents are assigned a ZIP Code of YYY and homeless are assigned a ZIP Code of ZZZ. If only the city of residence is known, the citys 3-digit ZIP is assigned to the record."
pdd_puf,121,oshpd_name,str,60,Hospital Name. The facility name documented on the official license issued by the California Department of Public Health (CDPH) Licensing and Certification Division and submitted to OSHPDs Licensed Facility Information System (LFIS). Displayed names use a standardized doing business as naming format. Note that names associated with facility IDs potentially change across years and year-specific code-label crosswalks must be used.
pdd_puf,122,msdrg_name,str,68,"Medicare Severity-Diagnosis Related Group Name (MS-DRG Name). MS-DRG descriptive label (for example, Spinal Procedures W/MCC). This variable is included in the Label, but not the Code version of the file. To assist users of the Code file, a proc format file is available to associate the variables code values with labels. Note that MS-DRG codes and their associated labels potentially change across years and year-specific code-label crosswalk lists must be used."
pdd_puf,123,mdc_name,str,64,"Major Diagnostic Category Name (MDC Name). MDC descriptive label (for example, Burns). This variable is included in the Label, but not the Code version of the file. To assist users of the Code file, a proc format file is available to associate the variables code values with labels."
,,,,,
pdd_puf_c,1,id,int,6,"Public Discharge Data, Public Use File, with integer codes instead of strings"
pdd_puf_c,2,year,int,,Year
pdd_puf_c,3,oshpd_id,str,6,"Hospital Identification Number. A unique six-digit identifier assigned to each facility by the Office of Statewide Health Planning and Development. The first two digits indicate the county in which the facility is located. The last four digits are unique within each county. Appendix F - Counts by Facility (Discharges) (PDD) lists facility ID number, name, and number of discharges."
pdd_puf_c,4,typ_care,str,1,"Type of Care. Defined by the California Health and Safety Code, this refers to thelicensure of the bed occupied by an inpatient. The types ofcare aredocumented on the official license issued by CDPH Licensing andCertification Division."
pdd_puf_c,5,los,int,4,Length of Stay. Total number of days from admission date to discharge date. Patients admitted and discharged on the same day are assigned a length of stay of 0 days.
pdd_puf_c,6,adm_src,str,3,"Source of Admission. The site and licensure where the patient originated and the route by which the patient was admitted. For more information, see the documentation provided by the MIRCal (data submission) system: http://www.oshpd.ca.gov/HID/MIRCal/Text_pdfs/ManualsGuides/IPManual/SourceAdmission.pdf."
pdd_puf_c,7,adm_type,str,1,Type of Admission. When the patients admission was arranged.
pdd_puf_c,8,disp,str,2,"Disposition. The consequent arrangement or event ending a patients stay in the hospital. For more information, see the documentation provided by the MIRCal (data submission) system: http://www.oshpd.ca.gov/HID/MIRCal/Text_pdfs/ManualsGuides/IPManual/Disposition.pdf."
pdd_puf_c,9,pay_cat,str,1,"Expected Source of Payment  Payer Category. The type of entity or organization expected to pay the greatest share of the patients bill. For more information, see the documentation provided by the MIRCal (data submission) system: http://www.oshpd.ca.gov/HID/MIRCal/Text_pdfs/ManualsGuides/IPManual/ExpectedSourcePayment.pdf."
pdd_puf_c,10,pay_type,str,1,"Expected Source of Payment  Type of Coverage. Indicates the type of coverage (HMO, non-HMO managed care, or Fee-for-Service) for the following reported categories: Medicare, Medi-Cal, Private Coverage, Workers' Compensation, County Indigent Programs, and Other Government. Type of coverage is not reported for the following categories: Other Indigent, Self Pay, or Other Payer. For more information, see the documentation provided by the MIRCal (data submission) system: http://www.oshpd.ca.gov/HID/MIRCal/Text_pdfs/ManualsGuides/IPManual/ExpectedSourcePayment.pdf."
pdd_puf_c,11,ecode_p,str,5,"External Cause of Injury  Principal E-Code. The external cause of injury or poisoning or adverse effect code (E800-E999) which describes the mechanism that resulted in the most severe injury, poisoning, or adverse effect related to the admission. An E-Code is to be reported on the record for the first episode of care reportable to OSHPD during which the injury, poisoning, and/or adverse effect was diagnosed and/or treated. They are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis, Principal Procedure, or Principal E-Code was reported for a facility."
pdd_puf_c,12,epoa_p,str,1,"Present on Admission (POA)  Principal E-Code. An External Cause of Injury is considered present on admission (POA) if it is identified in the history and physical examination or documented in the current inpatient medical records (e.g., emergency room, initial progress, initial nursing assessment, clinic/office notes). Facilities were required to begin POA reporting on principle E-Codes for all reported discharges on or after July 1, 2008. POA values E and 1 were discontinued as a national standard as of July 1, 2011, however OSHPD continues to accept them. This variable is masked (*) on records where only one instance of a Principal Diagnosis, Principal Procedure, or Principal E-Code was reported for a facility."
pdd_puf_c,13,ecode1,str,5,"External Cause of Injury  Other E-Code (up to 4). The additional external cause of injury or poisoning or adverse effect codes (E800-E999) that completely describe the mechanisms that contributed to, or the causal events surrounding, any injury, poisoning, or adverse effect. Up to 4 other E-Codes should be included for the first reported episode of care for which the injury, poisoning, or adverse effect was first diagnosed and/or treated only. They are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis, Principal Procedure, or Principal E-Code was reported for a facility."
pdd_puf_c,14,epoa1,str,1,"Present on Admission (POA)  Other E-Codes (up to 4). An External Cause of Injury is considered present on admission (POA) if it is identified in the history and physical examination or documented in the current inpatient medical records (e.g., emergency room, initial progress, initial nursing assessment, clinic/office notes). Facilities were required to begin POA reporting on other E-Codes for all reported discharges on or after July 1, 2008. POA values E and 1 were discontinued as a national standard as of July 1, 2011, however OSHPD continues to accept them. This variable is masked (*) on records where only one instance of a Principal Diagnosis, Principal Procedure, or Principal E-Code was reported for a facility."
pdd_puf_c,15,ecode2,str,5,"External Cause of Injury  Other E-Code (up to 4). The additional external cause of injury or poisoning or adverse effect codes (E800-E999) that completely describe the mechanisms that contributed to, or the causal events surrounding, any injury, poisoning, or adverse effect. Up to 4 other E-Codes should be included for the first reported episode of care for which the injury, poisoning, or adverse effect was first diagnosed and/or treated only. They are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis, Principal Procedure, or Principal E-Code was reported for a facility."
pdd_puf_c,16,epoa2,str,1,"Present on Admission (POA)  Other E-Codes (up to 4). An External Cause of Injury is considered present on admission (POA) if it is identified in the history and physical examination or documented in the current inpatient medical records (e.g., emergency room, initial progress, initial nursing assessment, clinic/office notes). Facilities were required to begin POA reporting on other E-Codes for all reported discharges on or after July 1, 2008. POA values E and 1 were discontinued as a national standard as of July 1, 2011, however OSHPD continues to accept them. This variable is masked (*) on records where only one instance of a Principal Diagnosis, Principal Procedure, or Principal E-Code was reported for a facility."
pdd_puf_c,17,ecode3,str,5,"External Cause of Injury  Other E-Code (up to 4). The additional external cause of injury or poisoning or adverse effect codes (E800-E999) that completely describe the mechanisms that contributed to, or the causal events surrounding, any injury, poisoning, or adverse effect. Up to 4 other E-Codes should be included for the first reported episode of care for which the injury, poisoning, or adverse effect was first diagnosed and/or treated only. They are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis, Principal Procedure, or Principal E-Code was reported for a facility."
pdd_puf_c,18,epoa3,str,1,"Present on Admission (POA)  Other E-Codes (up to 4). An External Cause of Injury is considered present on admission (POA) if it is identified in the history and physical examination or documented in the current inpatient medical records (e.g., emergency room, initial progress, initial nursing assessment, clinic/office notes). Facilities were required to begin POA reporting on other E-Codes for all reported discharges on or after July 1, 2008. POA values E and 1 were discontinued as a national standard as of July 1, 2011, however OSHPD continues to accept them. This variable is masked (*) on records where only one instance of a Principal Diagnosis, Principal Procedure, or Principal E-Code was reported for a facility."
