table,sequence_id,column,datatype,size,description
pdd_mdc_16,34,msdrg_989,int,1,Counts for MS-DRG 989
,,,,,
pdd_mdc_15,1,id,int,,"MSDRGs counts per hosiptal, per year, for MDC 15"
pdd_mdc_15,2,oshpd_id,str,9,OSHPD facility id
pdd_mdc_15,3,year,int,4,Year of discharge
pdd_mdc_15,4,msdrg_003,int,1,Counts for MS-DRG 003
pdd_mdc_15,5,msdrg_789,int,3,Counts for MS-DRG 789
pdd_mdc_15,6,msdrg_790,int,3,Counts for MS-DRG 790
pdd_mdc_15,7,msdrg_791,int,3,Counts for MS-DRG 791
pdd_mdc_15,8,msdrg_792,int,3,Counts for MS-DRG 792
pdd_mdc_15,9,msdrg_793,int,3,Counts for MS-DRG 793
pdd_mdc_15,10,msdrg_794,int,4,Counts for MS-DRG 794
pdd_mdc_15,11,msdrg_795,int,4,Counts for MS-DRG 795
,,,,,
pdd_mdc_03,1,id,int,,"MSDRGs counts per hosiptal, per year, for MDC 03"
pdd_mdc_03,2,oshpd_id,str,9,OSHPD facility id
pdd_mdc_03,3,year,int,4,Year of discharge
pdd_mdc_03,4,msdrg_003,int,1,Counts for MS-DRG 003
pdd_mdc_03,5,msdrg_004,int,1,Counts for MS-DRG 004
pdd_mdc_03,6,msdrg_011,int,2,Counts for MS-DRG 011
pdd_mdc_03,7,msdrg_012,int,2,Counts for MS-DRG 012
pdd_mdc_03,8,msdrg_013,int,2,Counts for MS-DRG 013
pdd_mdc_03,9,msdrg_129,int,2,Counts for MS-DRG 129
pdd_mdc_03,10,msdrg_130,int,2,Counts for MS-DRG 130
pdd_mdc_03,11,msdrg_131,int,2,Counts for MS-DRG 131
pdd_mdc_03,12,msdrg_132,int,3,Counts for MS-DRG 132
pdd_mdc_03,13,msdrg_133,int,2,Counts for MS-DRG 133
pdd_mdc_03,14,msdrg_134,int,3,Counts for MS-DRG 134
pdd_mdc_03,15,msdrg_135,int,2,Counts for MS-DRG 135
pdd_mdc_03,16,msdrg_136,int,2,Counts for MS-DRG 136
pdd_mdc_03,17,msdrg_137,int,2,Counts for MS-DRG 137
pdd_mdc_03,18,msdrg_138,int,2,Counts for MS-DRG 138
pdd_mdc_03,19,msdrg_139,int,2,Counts for MS-DRG 139
pdd_mdc_03,20,msdrg_146,int,1,Counts for MS-DRG 146
pdd_mdc_03,21,msdrg_147,int,2,Counts for MS-DRG 147
pdd_mdc_03,22,msdrg_148,int,1,Counts for MS-DRG 148
pdd_mdc_03,23,msdrg_149,int,2,Counts for MS-DRG 149
pdd_mdc_03,24,msdrg_150,int,1,Counts for MS-DRG 150
pdd_mdc_03,25,msdrg_151,int,2,Counts for MS-DRG 151
pdd_mdc_03,26,msdrg_152,int,2,Counts for MS-DRG 152
pdd_mdc_03,27,msdrg_153,int,3,Counts for MS-DRG 153
pdd_mdc_03,28,msdrg_154,int,2,Counts for MS-DRG 154
pdd_mdc_03,29,msdrg_155,int,2,Counts for MS-DRG 155
pdd_mdc_03,30,msdrg_156,int,2,Counts for MS-DRG 156
pdd_mdc_03,31,msdrg_157,int,1,Counts for MS-DRG 157
pdd_mdc_03,32,msdrg_158,int,2,Counts for MS-DRG 158
pdd_mdc_03,33,msdrg_159,int,2,Counts for MS-DRG 159
pdd_mdc_03,34,msdrg_981,int,1,Counts for MS-DRG 981
pdd_mdc_03,35,msdrg_982,int,1,Counts for MS-DRG 982
pdd_mdc_03,36,msdrg_983,int,1,Counts for MS-DRG 983
pdd_mdc_03,37,msdrg_984,int,1,Counts for MS-DRG 984
pdd_mdc_03,38,msdrg_987,int,1,Counts for MS-DRG 987
pdd_mdc_03,39,msdrg_988,int,1,Counts for MS-DRG 988
pdd_mdc_03,40,msdrg_989,int,1,Counts for MS-DRG 989
,,,,,
pdd_mdc_19,1,id,int,,"MSDRGs counts per hosiptal, per year, for MDC 19"
pdd_mdc_19,2,oshpd_id,str,9,OSHPD facility id
pdd_mdc_19,3,year,int,4,Year of discharge
pdd_mdc_19,4,msdrg_876,int,1,Counts for MS-DRG 876
pdd_mdc_19,5,msdrg_880,int,2,Counts for MS-DRG 880
pdd_mdc_19,6,msdrg_881,int,3,Counts for MS-DRG 881
pdd_mdc_19,7,msdrg_882,int,3,Counts for MS-DRG 882
pdd_mdc_19,8,msdrg_883,int,3,Counts for MS-DRG 883
pdd_mdc_19,9,msdrg_884,int,2,Counts for MS-DRG 884
pdd_mdc_19,10,msdrg_885,int,4,Counts for MS-DRG 885
pdd_mdc_19,11,msdrg_886,int,2,Counts for MS-DRG 886
pdd_mdc_19,12,msdrg_887,int,2,Counts for MS-DRG 887
,,,,,
pdd_mdc_24,1,id,int,,"MSDRGs counts per hosiptal, per year, for MDC 24"
pdd_mdc_24,2,oshpd_id,str,9,OSHPD facility id
pdd_mdc_24,3,year,int,4,Year of discharge
pdd_mdc_24,4,msdrg_955,int,2,Counts for MS-DRG 955
pdd_mdc_24,5,msdrg_956,int,2,Counts for MS-DRG 956
pdd_mdc_24,6,msdrg_957,int,2,Counts for MS-DRG 957
pdd_mdc_24,7,msdrg_958,int,2,Counts for MS-DRG 958
pdd_mdc_24,8,msdrg_959,int,2,Counts for MS-DRG 959
pdd_mdc_24,9,msdrg_963,int,2,Counts for MS-DRG 963
pdd_mdc_24,10,msdrg_964,int,2,Counts for MS-DRG 964
pdd_mdc_24,11,msdrg_965,int,2,Counts for MS-DRG 965
pdd_mdc_24,12,msdrg_981,int,1,Counts for MS-DRG 981
pdd_mdc_24,13,msdrg_982,int,1,Counts for MS-DRG 982
pdd_mdc_24,14,msdrg_987,int,1,Counts for MS-DRG 987
pdd_mdc_24,15,msdrg_988,int,1,Counts for MS-DRG 988
,,,,,
pdd_mdc_05,1,id,int,,"MSDRGs counts per hosiptal, per year, for MDC 05"
pdd_mdc_05,2,oshpd_id,str,9,OSHPD facility id
pdd_mdc_05,3,year,int,4,Year of discharge
pdd_mdc_05,4,msdrg_003,int,1,Counts for MS-DRG 003
pdd_mdc_05,5,msdrg_004,int,1,Counts for MS-DRG 004
pdd_mdc_05,6,msdrg_016,int,1,Counts for MS-DRG 016
pdd_mdc_05,7,msdrg_215,int,1,Counts for MS-DRG 215
pdd_mdc_05,8,msdrg_216,int,2,Counts for MS-DRG 216
pdd_mdc_05,9,msdrg_217,int,1,Counts for MS-DRG 217
pdd_mdc_05,10,msdrg_219,int,2,Counts for MS-DRG 219
pdd_mdc_05,11,msdrg_220,int,2,Counts for MS-DRG 220
pdd_mdc_05,12,msdrg_221,int,1,Counts for MS-DRG 221
pdd_mdc_05,13,msdrg_222,int,1,Counts for MS-DRG 222
pdd_mdc_05,14,msdrg_223,int,1,Counts for MS-DRG 223
pdd_mdc_05,15,msdrg_224,int,1,Counts for MS-DRG 224
pdd_mdc_05,16,msdrg_225,int,1,Counts for MS-DRG 225
pdd_mdc_05,17,msdrg_226,int,1,Counts for MS-DRG 226
pdd_mdc_05,18,msdrg_227,int,2,Counts for MS-DRG 227
pdd_mdc_05,19,msdrg_228,int,2,Counts for MS-DRG 228
pdd_mdc_05,20,msdrg_229,int,2,Counts for MS-DRG 229
pdd_mdc_05,21,msdrg_230,int,2,Counts for MS-DRG 230
pdd_mdc_05,22,msdrg_231,int,1,Counts for MS-DRG 231
pdd_mdc_05,23,msdrg_232,int,1,Counts for MS-DRG 232
pdd_mdc_05,24,msdrg_233,int,2,Counts for MS-DRG 233
pdd_mdc_05,25,msdrg_234,int,2,Counts for MS-DRG 234
pdd_mdc_05,26,msdrg_235,int,2,Counts for MS-DRG 235
pdd_mdc_05,27,msdrg_236,int,2,Counts for MS-DRG 236
pdd_mdc_05,28,msdrg_237,int,2,Counts for MS-DRG 237
pdd_mdc_05,29,msdrg_238,int,2,Counts for MS-DRG 238
pdd_mdc_05,30,msdrg_239,int,2,Counts for MS-DRG 239
pdd_mdc_05,31,msdrg_240,int,2,Counts for MS-DRG 240
pdd_mdc_05,32,msdrg_241,int,1,Counts for MS-DRG 241
pdd_mdc_05,33,msdrg_242,int,2,Counts for MS-DRG 242
pdd_mdc_05,34,msdrg_243,int,2,Counts for MS-DRG 243
pdd_mdc_05,35,msdrg_244,int,2,Counts for MS-DRG 244
pdd_mdc_05,36,msdrg_245,int,1,Counts for MS-DRG 245
pdd_mdc_05,37,msdrg_246,int,2,Counts for MS-DRG 246
pdd_mdc_05,38,msdrg_247,int,3,Counts for MS-DRG 247
pdd_mdc_05,39,msdrg_248,int,2,Counts for MS-DRG 248
pdd_mdc_05,40,msdrg_249,int,2,Counts for MS-DRG 249
pdd_mdc_05,41,msdrg_250,int,2,Counts for MS-DRG 250
pdd_mdc_05,42,msdrg_251,int,3,Counts for MS-DRG 251
pdd_mdc_05,43,msdrg_252,int,2,Counts for MS-DRG 252
pdd_mdc_05,44,msdrg_253,int,2,Counts for MS-DRG 253
pdd_mdc_05,45,msdrg_254,int,2,Counts for MS-DRG 254
pdd_mdc_05,46,msdrg_255,int,1,Counts for MS-DRG 255
pdd_mdc_05,47,msdrg_256,int,1,Counts for MS-DRG 256
pdd_mdc_05,48,msdrg_257,int,1,Counts for MS-DRG 257
pdd_mdc_05,49,msdrg_258,int,1,Counts for MS-DRG 258
pdd_mdc_05,50,msdrg_259,int,1,Counts for MS-DRG 259
pdd_mdc_05,51,msdrg_260,int,1,Counts for MS-DRG 260
pdd_mdc_05,52,msdrg_261,int,1,Counts for MS-DRG 261
pdd_mdc_05,53,msdrg_262,int,1,Counts for MS-DRG 262
pdd_mdc_05,54,msdrg_263,int,1,Counts for MS-DRG 263
pdd_mdc_05,55,msdrg_264,int,2,Counts for MS-DRG 264
pdd_mdc_05,56,msdrg_280,int,2,Counts for MS-DRG 280
pdd_mdc_05,57,msdrg_281,int,3,Counts for MS-DRG 281
pdd_mdc_05,58,msdrg_282,int,2,Counts for MS-DRG 282
pdd_mdc_05,59,msdrg_283,int,2,Counts for MS-DRG 283
pdd_mdc_05,60,msdrg_284,int,1,Counts for MS-DRG 284
pdd_mdc_05,61,msdrg_285,int,1,Counts for MS-DRG 285
pdd_mdc_05,62,msdrg_286,int,2,Counts for MS-DRG 286
pdd_mdc_05,63,msdrg_287,int,2,Counts for MS-DRG 287
pdd_mdc_05,64,msdrg_288,int,1,Counts for MS-DRG 288
pdd_mdc_05,65,msdrg_289,int,1,Counts for MS-DRG 289
pdd_mdc_05,66,msdrg_290,int,1,Counts for MS-DRG 290
pdd_mdc_05,67,msdrg_291,int,3,Counts for MS-DRG 291
pdd_mdc_05,68,msdrg_292,int,3,Counts for MS-DRG 292
pdd_mdc_05,69,msdrg_293,int,3,Counts for MS-DRG 293
pdd_mdc_05,70,msdrg_294,int,1,Counts for MS-DRG 294
pdd_mdc_05,71,msdrg_295,int,1,Counts for MS-DRG 295
pdd_mdc_05,72,msdrg_296,int,1,Counts for MS-DRG 296
pdd_mdc_05,73,msdrg_297,int,1,Counts for MS-DRG 297
pdd_mdc_05,74,msdrg_298,int,1,Counts for MS-DRG 298
pdd_mdc_05,75,msdrg_299,int,2,Counts for MS-DRG 299
pdd_mdc_05,76,msdrg_300,int,2,Counts for MS-DRG 300
pdd_mdc_05,77,msdrg_301,int,2,Counts for MS-DRG 301
pdd_mdc_05,78,msdrg_302,int,2,Counts for MS-DRG 302
pdd_mdc_05,79,msdrg_303,int,2,Counts for MS-DRG 303
pdd_mdc_05,80,msdrg_304,int,1,Counts for MS-DRG 304
pdd_mdc_05,81,msdrg_305,int,2,Counts for MS-DRG 305
pdd_mdc_05,82,msdrg_306,int,1,Counts for MS-DRG 306
pdd_mdc_05,83,msdrg_307,int,1,Counts for MS-DRG 307
pdd_mdc_05,84,msdrg_308,int,2,Counts for MS-DRG 308
pdd_mdc_05,85,msdrg_309,int,3,Counts for MS-DRG 309
pdd_mdc_05,86,msdrg_310,int,2,Counts for MS-DRG 310
pdd_mdc_05,87,msdrg_311,int,2,Counts for MS-DRG 311
pdd_mdc_05,88,msdrg_312,int,3,Counts for MS-DRG 312
pdd_mdc_05,89,msdrg_313,int,3,Counts for MS-DRG 313
pdd_mdc_05,90,msdrg_314,int,2,Counts for MS-DRG 314
pdd_mdc_05,91,msdrg_315,int,2,Counts for MS-DRG 315
pdd_mdc_05,92,msdrg_316,int,2,Counts for MS-DRG 316
pdd_mdc_05,93,msdrg_981,int,1,Counts for MS-DRG 981
pdd_mdc_05,94,msdrg_982,int,1,Counts for MS-DRG 982
pdd_mdc_05,95,msdrg_983,int,1,Counts for MS-DRG 983
pdd_mdc_05,96,msdrg_985,int,1,Counts for MS-DRG 985
pdd_mdc_05,97,msdrg_986,int,1,Counts for MS-DRG 986
pdd_mdc_05,98,msdrg_987,int,1,Counts for MS-DRG 987
pdd_mdc_05,99,msdrg_988,int,1,Counts for MS-DRG 988
pdd_mdc_05,100,msdrg_989,int,1,Counts for MS-DRG 989
,,,,,
pdd_mdc_04,1,id,int,,"MSDRGs counts per hosiptal, per year, for MDC 04"
pdd_mdc_04,2,oshpd_id,str,9,OSHPD facility id
pdd_mdc_04,3,year,int,4,Year of discharge
pdd_mdc_04,4,msdrg_002,int,1,Counts for MS-DRG 002
pdd_mdc_04,5,msdrg_003,int,1,Counts for MS-DRG 003
pdd_mdc_04,6,msdrg_004,int,2,Counts for MS-DRG 004
pdd_mdc_04,7,msdrg_012,int,1,Counts for MS-DRG 012
pdd_mdc_04,8,msdrg_163,int,2,Counts for MS-DRG 163
pdd_mdc_04,9,msdrg_164,int,2,Counts for MS-DRG 164
pdd_mdc_04,10,msdrg_165,int,2,Counts for MS-DRG 165
pdd_mdc_04,11,msdrg_166,int,2,Counts for MS-DRG 166
pdd_mdc_04,12,msdrg_167,int,2,Counts for MS-DRG 167
pdd_mdc_04,13,msdrg_168,int,1,Counts for MS-DRG 168
pdd_mdc_04,14,msdrg_175,int,2,Counts for MS-DRG 175
pdd_mdc_04,15,msdrg_176,int,2,Counts for MS-DRG 176
pdd_mdc_04,16,msdrg_177,int,2,Counts for MS-DRG 177
pdd_mdc_04,17,msdrg_178,int,2,Counts for MS-DRG 178
pdd_mdc_04,18,msdrg_179,int,2,Counts for MS-DRG 179
pdd_mdc_04,19,msdrg_180,int,2,Counts for MS-DRG 180
pdd_mdc_04,20,msdrg_181,int,2,Counts for MS-DRG 181
pdd_mdc_04,21,msdrg_182,int,1,Counts for MS-DRG 182
pdd_mdc_04,22,msdrg_183,int,2,Counts for MS-DRG 183
pdd_mdc_04,23,msdrg_184,int,2,Counts for MS-DRG 184
pdd_mdc_04,24,msdrg_185,int,2,Counts for MS-DRG 185
pdd_mdc_04,25,msdrg_186,int,2,Counts for MS-DRG 186
pdd_mdc_04,26,msdrg_187,int,2,Counts for MS-DRG 187
pdd_mdc_04,27,msdrg_188,int,1,Counts for MS-DRG 188
pdd_mdc_04,28,msdrg_189,int,3,Counts for MS-DRG 189
pdd_mdc_04,29,msdrg_190,int,3,Counts for MS-DRG 190
pdd_mdc_04,30,msdrg_191,int,3,Counts for MS-DRG 191
pdd_mdc_04,31,msdrg_192,int,3,Counts for MS-DRG 192
pdd_mdc_04,32,msdrg_193,int,3,Counts for MS-DRG 193
pdd_mdc_04,33,msdrg_194,int,3,Counts for MS-DRG 194
pdd_mdc_04,34,msdrg_195,int,3,Counts for MS-DRG 195
pdd_mdc_04,35,msdrg_196,int,1,Counts for MS-DRG 196
pdd_mdc_04,36,msdrg_197,int,2,Counts for MS-DRG 197
pdd_mdc_04,37,msdrg_198,int,2,Counts for MS-DRG 198
pdd_mdc_04,38,msdrg_199,int,2,Counts for MS-DRG 199
pdd_mdc_04,39,msdrg_200,int,2,Counts for MS-DRG 200
pdd_mdc_04,40,msdrg_201,int,2,Counts for MS-DRG 201
pdd_mdc_04,41,msdrg_202,int,3,Counts for MS-DRG 202
pdd_mdc_04,42,msdrg_203,int,3,Counts for MS-DRG 203
pdd_mdc_04,43,msdrg_204,int,2,Counts for MS-DRG 204
pdd_mdc_04,44,msdrg_205,int,1,Counts for MS-DRG 205
pdd_mdc_04,45,msdrg_206,int,2,Counts for MS-DRG 206
pdd_mdc_04,46,msdrg_207,int,3,Counts for MS-DRG 207
pdd_mdc_04,47,msdrg_208,int,2,Counts for MS-DRG 208
pdd_mdc_04,48,msdrg_981,int,2,Counts for MS-DRG 981
pdd_mdc_04,49,msdrg_982,int,1,Counts for MS-DRG 982
pdd_mdc_04,50,msdrg_983,int,2,Counts for MS-DRG 983
pdd_mdc_04,51,msdrg_984,int,1,Counts for MS-DRG 984
pdd_mdc_04,52,msdrg_986,int,1,Counts for MS-DRG 986
pdd_mdc_04,53,msdrg_987,int,1,Counts for MS-DRG 987
pdd_mdc_04,54,msdrg_988,int,1,Counts for MS-DRG 988
pdd_mdc_04,55,msdrg_989,int,1,Counts for MS-DRG 989
,,,,,
pdd_mdc_09,1,id,int,,"MSDRGs counts per hosiptal, per year, for MDC 09"
pdd_mdc_09,2,oshpd_id,str,9,OSHPD facility id
pdd_mdc_09,3,year,int,4,Year of discharge
pdd_mdc_09,4,msdrg_001,int,1,Counts for MS-DRG 001
pdd_mdc_09,5,msdrg_003,int,1,Counts for MS-DRG 003
pdd_mdc_09,6,msdrg_004,int,1,Counts for MS-DRG 004
pdd_mdc_09,7,msdrg_011,int,1,Counts for MS-DRG 011
pdd_mdc_09,8,msdrg_012,int,1,Counts for MS-DRG 012
pdd_mdc_09,9,msdrg_570,int,2,Counts for MS-DRG 570
pdd_mdc_09,10,msdrg_571,int,2,Counts for MS-DRG 571
pdd_mdc_09,11,msdrg_572,int,2,Counts for MS-DRG 572
pdd_mdc_09,12,msdrg_573,int,2,Counts for MS-DRG 573
pdd_mdc_09,13,msdrg_574,int,2,Counts for MS-DRG 574
pdd_mdc_09,14,msdrg_575,int,2,Counts for MS-DRG 575
pdd_mdc_09,15,msdrg_576,int,1,Counts for MS-DRG 576
pdd_mdc_09,16,msdrg_577,int,2,Counts for MS-DRG 577
pdd_mdc_09,17,msdrg_578,int,2,Counts for MS-DRG 578
pdd_mdc_09,18,msdrg_579,int,2,Counts for MS-DRG 579
pdd_mdc_09,19,msdrg_580,int,2,Counts for MS-DRG 580
pdd_mdc_09,20,msdrg_581,int,3,Counts for MS-DRG 581
pdd_mdc_09,21,msdrg_582,int,2,Counts for MS-DRG 582
pdd_mdc_09,22,msdrg_583,int,2,Counts for MS-DRG 583
pdd_mdc_09,23,msdrg_584,int,2,Counts for MS-DRG 584
pdd_mdc_09,24,msdrg_585,int,2,Counts for MS-DRG 585
pdd_mdc_09,25,msdrg_592,int,2,Counts for MS-DRG 592
pdd_mdc_09,26,msdrg_593,int,2,Counts for MS-DRG 593
pdd_mdc_09,27,msdrg_594,int,1,Counts for MS-DRG 594
pdd_mdc_09,28,msdrg_595,int,1,Counts for MS-DRG 595
pdd_mdc_09,29,msdrg_596,int,2,Counts for MS-DRG 596
pdd_mdc_09,30,msdrg_597,int,1,Counts for MS-DRG 597
pdd_mdc_09,31,msdrg_598,int,2,Counts for MS-DRG 598
pdd_mdc_09,32,msdrg_599,int,1,Counts for MS-DRG 599
pdd_mdc_09,33,msdrg_600,int,1,Counts for MS-DRG 600
pdd_mdc_09,34,msdrg_601,int,2,Counts for MS-DRG 601
pdd_mdc_09,35,msdrg_602,int,2,Counts for MS-DRG 602
pdd_mdc_09,36,msdrg_603,int,3,Counts for MS-DRG 603
pdd_mdc_09,37,msdrg_604,int,2,Counts for MS-DRG 604
pdd_mdc_09,38,msdrg_605,int,3,Counts for MS-DRG 605
pdd_mdc_09,39,msdrg_606,int,2,Counts for MS-DRG 606
pdd_mdc_09,40,msdrg_607,int,2,Counts for MS-DRG 607
pdd_mdc_09,41,msdrg_981,int,1,Counts for MS-DRG 981
pdd_mdc_09,42,msdrg_982,int,2,Counts for MS-DRG 982
pdd_mdc_09,43,msdrg_983,int,2,Counts for MS-DRG 983
pdd_mdc_09,44,msdrg_987,int,1,Counts for MS-DRG 987
pdd_mdc_09,45,msdrg_988,int,1,Counts for MS-DRG 988
pdd_mdc_09,46,msdrg_989,int,1,Counts for MS-DRG 989
,,,,,
pdd_mdc_01,1,id,int,,"MSDRGs counts per hosiptal, per year, for MDC 01"
pdd_mdc_01,2,oshpd_id,str,9,OSHPD facility id
pdd_mdc_01,3,year,int,4,Year of discharge
pdd_mdc_01,4,msdrg_003,int,2,Counts for MS-DRG 003
pdd_mdc_01,5,msdrg_004,int,2,Counts for MS-DRG 004
pdd_mdc_01,6,msdrg_014,int,1,Counts for MS-DRG 014
pdd_mdc_01,7,msdrg_016,int,1,Counts for MS-DRG 016
pdd_mdc_01,8,msdrg_020,int,2,Counts for MS-DRG 020
pdd_mdc_01,9,msdrg_021,int,2,Counts for MS-DRG 021
pdd_mdc_01,10,msdrg_022,int,1,Counts for MS-DRG 022
pdd_mdc_01,11,msdrg_023,int,2,Counts for MS-DRG 023
pdd_mdc_01,12,msdrg_024,int,2,Counts for MS-DRG 024
pdd_mdc_01,13,msdrg_025,int,3,Counts for MS-DRG 025
pdd_mdc_01,14,msdrg_026,int,2,Counts for MS-DRG 026
pdd_mdc_01,15,msdrg_027,int,3,Counts for MS-DRG 027
pdd_mdc_01,16,msdrg_028,int,2,Counts for MS-DRG 028
pdd_mdc_01,17,msdrg_029,int,2,Counts for MS-DRG 029
pdd_mdc_01,18,msdrg_030,int,2,Counts for MS-DRG 030
pdd_mdc_01,19,msdrg_031,int,1,Counts for MS-DRG 031
pdd_mdc_01,20,msdrg_032,int,2,Counts for MS-DRG 032
pdd_mdc_01,21,msdrg_033,int,1,Counts for MS-DRG 033
pdd_mdc_01,22,msdrg_034,int,1,Counts for MS-DRG 034
pdd_mdc_01,23,msdrg_035,int,1,Counts for MS-DRG 035
pdd_mdc_01,24,msdrg_036,int,2,Counts for MS-DRG 036
pdd_mdc_01,25,msdrg_037,int,1,Counts for MS-DRG 037
pdd_mdc_01,26,msdrg_038,int,2,Counts for MS-DRG 038
pdd_mdc_01,27,msdrg_039,int,2,Counts for MS-DRG 039
pdd_mdc_01,28,msdrg_040,int,2,Counts for MS-DRG 040
pdd_mdc_01,29,msdrg_041,int,2,Counts for MS-DRG 041
pdd_mdc_01,30,msdrg_042,int,2,Counts for MS-DRG 042
pdd_mdc_01,31,msdrg_052,int,2,Counts for MS-DRG 052
pdd_mdc_01,32,msdrg_053,int,2,Counts for MS-DRG 053
pdd_mdc_01,33,msdrg_054,int,2,Counts for MS-DRG 054
pdd_mdc_01,34,msdrg_055,int,2,Counts for MS-DRG 055
pdd_mdc_01,35,msdrg_056,int,2,Counts for MS-DRG 056
pdd_mdc_01,36,msdrg_057,int,3,Counts for MS-DRG 057
pdd_mdc_01,37,msdrg_058,int,1,Counts for MS-DRG 058
pdd_mdc_01,38,msdrg_059,int,1,Counts for MS-DRG 059
pdd_mdc_01,39,msdrg_060,int,2,Counts for MS-DRG 060
pdd_mdc_01,40,msdrg_061,int,2,Counts for MS-DRG 061
pdd_mdc_01,41,msdrg_062,int,2,Counts for MS-DRG 062
pdd_mdc_01,42,msdrg_063,int,2,Counts for MS-DRG 063
pdd_mdc_01,43,msdrg_064,int,3,Counts for MS-DRG 064
pdd_mdc_01,44,msdrg_065,int,3,Counts for MS-DRG 065
pdd_mdc_01,45,msdrg_066,int,2,Counts for MS-DRG 066
pdd_mdc_01,46,msdrg_067,int,1,Counts for MS-DRG 067
pdd_mdc_01,47,msdrg_068,int,2,Counts for MS-DRG 068
pdd_mdc_01,48,msdrg_069,int,3,Counts for MS-DRG 069
pdd_mdc_01,49,msdrg_070,int,2,Counts for MS-DRG 070
pdd_mdc_01,50,msdrg_071,int,2,Counts for MS-DRG 071
pdd_mdc_01,51,msdrg_072,int,1,Counts for MS-DRG 072
pdd_mdc_01,52,msdrg_073,int,2,Counts for MS-DRG 073
pdd_mdc_01,53,msdrg_074,int,2,Counts for MS-DRG 074
pdd_mdc_01,54,msdrg_075,int,2,Counts for MS-DRG 075
pdd_mdc_01,55,msdrg_076,int,2,Counts for MS-DRG 076
pdd_mdc_01,56,msdrg_077,int,1,Counts for MS-DRG 077
pdd_mdc_01,57,msdrg_078,int,1,Counts for MS-DRG 078
pdd_mdc_01,58,msdrg_079,int,1,Counts for MS-DRG 079
pdd_mdc_01,59,msdrg_080,int,2,Counts for MS-DRG 080
pdd_mdc_01,60,msdrg_081,int,2,Counts for MS-DRG 081
pdd_mdc_01,61,msdrg_082,int,2,Counts for MS-DRG 082
pdd_mdc_01,62,msdrg_083,int,2,Counts for MS-DRG 083
pdd_mdc_01,63,msdrg_084,int,2,Counts for MS-DRG 084
pdd_mdc_01,64,msdrg_085,int,2,Counts for MS-DRG 085
pdd_mdc_01,65,msdrg_086,int,3,Counts for MS-DRG 086
pdd_mdc_01,66,msdrg_087,int,3,Counts for MS-DRG 087
pdd_mdc_01,67,msdrg_088,int,1,Counts for MS-DRG 088
pdd_mdc_01,68,msdrg_089,int,2,Counts for MS-DRG 089
pdd_mdc_01,69,msdrg_090,int,2,Counts for MS-DRG 090
pdd_mdc_01,70,msdrg_091,int,2,Counts for MS-DRG 091
pdd_mdc_01,71,msdrg_092,int,2,Counts for MS-DRG 092
pdd_mdc_01,72,msdrg_093,int,2,Counts for MS-DRG 093
pdd_mdc_01,73,msdrg_094,int,1,Counts for MS-DRG 094
pdd_mdc_01,74,msdrg_095,int,1,Counts for MS-DRG 095
pdd_mdc_01,75,msdrg_096,int,1,Counts for MS-DRG 096
pdd_mdc_01,76,msdrg_097,int,1,Counts for MS-DRG 097
pdd_mdc_01,77,msdrg_098,int,1,Counts for MS-DRG 098
pdd_mdc_01,78,msdrg_099,int,1,Counts for MS-DRG 099
pdd_mdc_01,79,msdrg_100,int,2,Counts for MS-DRG 100
pdd_mdc_01,80,msdrg_101,int,3,Counts for MS-DRG 101
pdd_mdc_01,81,msdrg_102,int,1,Counts for MS-DRG 102
pdd_mdc_01,82,msdrg_103,int,2,Counts for MS-DRG 103
pdd_mdc_01,83,msdrg_981,int,1,Counts for MS-DRG 981
pdd_mdc_01,84,msdrg_982,int,1,Counts for MS-DRG 982
pdd_mdc_01,85,msdrg_983,int,1,Counts for MS-DRG 983
pdd_mdc_01,86,msdrg_985,int,1,Counts for MS-DRG 985
pdd_mdc_01,87,msdrg_986,int,1,Counts for MS-DRG 986
pdd_mdc_01,88,msdrg_987,int,1,Counts for MS-DRG 987
pdd_mdc_01,89,msdrg_988,int,1,Counts for MS-DRG 988
pdd_mdc_01,90,msdrg_989,int,1,Counts for MS-DRG 989
,,,,,
pdd_mdc_21,1,id,int,,"MSDRGs counts per hosiptal, per year, for MDC 21"
pdd_mdc_21,2,oshpd_id,str,9,OSHPD facility id
pdd_mdc_21,3,year,int,4,Year of discharge
pdd_mdc_21,4,msdrg_001,int,1,Counts for MS-DRG 001
pdd_mdc_21,5,msdrg_003,int,1,Counts for MS-DRG 003
pdd_mdc_21,6,msdrg_004,int,1,Counts for MS-DRG 004
pdd_mdc_21,7,msdrg_005,int,1,Counts for MS-DRG 005
pdd_mdc_21,8,msdrg_006,int,1,Counts for MS-DRG 006
pdd_mdc_21,9,msdrg_013,int,1,Counts for MS-DRG 013
pdd_mdc_21,10,msdrg_014,int,1,Counts for MS-DRG 014
pdd_mdc_21,11,msdrg_901,int,1,Counts for MS-DRG 901
pdd_mdc_21,12,msdrg_902,int,2,Counts for MS-DRG 902
pdd_mdc_21,13,msdrg_903,int,1,Counts for MS-DRG 903
pdd_mdc_21,14,msdrg_904,int,2,Counts for MS-DRG 904
pdd_mdc_21,15,msdrg_905,int,2,Counts for MS-DRG 905
pdd_mdc_21,16,msdrg_906,int,3,Counts for MS-DRG 906
pdd_mdc_21,17,msdrg_907,int,2,Counts for MS-DRG 907
pdd_mdc_21,18,msdrg_908,int,2,Counts for MS-DRG 908
