table,position,source_header,dest_header,datatype,valuetype,has_codes,start,width,size,summary,description
brfss,246,_RFSMOK3,_rfsmok3,int,,False,2257,1,,,Adults who are current smokers
brfss,247,DRNKANY5,drnkany5,int,,False,2258,1,,,Adults who reported having had at least one drink of alcohol in the past 30 days.
brfss,248,DROCDY3_,drocdy3_,int,,False,2259,3,,,Drink-occasions-per-day
brfss,249,_RFBING5,_rfbing5,int,,False,2262,1,,,"Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion)"
brfss,250,_DRNKDY4,_drnkdy4,int,,False,2263,4,,,Calculated total number of alcoholic beverages consumed per day
brfss,251,_DRNKMO4,_drnkmo4,int,,False,2267,4,,,Calculated total number of alcoholic beverages consumed per month
brfss,252,_RFDRHV4,_rfdrhv4,int,,False,2271,1,,,Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day)
brfss,253,_RFDRMN4,_rfdrmn4,int,,False,2272,1,,,Adult Men who are Heavy drinkers (having more than two drinks per day)
brfss,254,_RFDRWM4,_rfdrwm4,int,,False,2273,1,,,Adult Women who are Heavy drinkers (having more than one drink per day)
brfss,255,_FLSHOT6,_flshot6,int,,False,2274,1,,,Adults aged 65+ who have had a flu shot within the past year
brfss,256,_PNEUMO2,_pneumo2,int,,False,2275,1,,,Adults aged 65+ who have ever had a pneumonia vaccination
brfss,257,_RFSEAT2,_rfseat2,int,,False,2276,1,,,Always or Nearly Always Wear Seat Belts Calculated Variable
brfss,258,_RFSEAT3,_rfseat3,int,,False,2277,1,,,Always Wear Seat Belts Calculated Variable
brfss,259,_RFMAM2Y,_rfmam2y,int,,False,2278,1,,,Women respondents aged 40+ who have had a mammogram in the past two years
brfss,260,_MAM502Y,_mam502y,int,,False,2279,1,,,Women respondents aged 50+ who have had a mammogram in the past two years
brfss,261,_RFPAP32,_rfpap32,int,,False,2281,1,,,Women respondents aged 18+ who have had a pap test in the past three years
brfss,262,_RFPSA21,_rfpsa21,int,,False,2283,1,,,Male respondents aged 40+ who have had a PSA test in the past 2 years
brfss,263,_RFBLDS2,_rfblds2,int,,False,2284,1,,,Respondents aged 50+ who have had a blood stool test within the past two years
brfss,264,_RFSIGM2,_rfsigm2,int,,False,2286,1,,,Respondents aged 50 or older who have had a sigmoidoscopy or colonoscopy
brfss,265,_AIDTST3,_aidtst3,int,,False,2292,1,,,
